item,sentence,verb,event,gesturer
4-cs-IN-s.mp4,A bomb explodes in the sky,explode,ball-drop-IN,cs
3-cs-IN-s.mp4,A bomb explodes two times.,explode,ball-bounce-IN,cs
5-ip-TR-s.mp4,A missile explodes a tower.,explode,ball-hit-waterbottle-TR,ip
34-np-IN-s.mp4,Fireworks explode in the sky.,explode,light-turn-on-IN,np
44-cs-TR-s.mp4,A bomb explodes.,explode,pop-balloon-TR,cs
34-rvn-IN-s.mp4,Something is exploding.,explode,light-turn-on-IN,rv
44-np-TR-s.mp4,Something is exploding.,explode,pop-balloon-TR,np
44-ho-TR-s.mp4,Something is exploding.,explode,pop-balloon-TR,ho
44-cm-TR-s.mp4,Something is exploding.,explode,pop-balloon-TR,cm
16-cs-IN-s.mp4,An object is exploding.,explode,cards-scatter-IN,cs
11-rvn-IN-s.mp4,An object is exploding.,explode,bowl-break-IN,rv
44-rvn-TR-s.mp4,A person is exploding something.,explode,pop-balloon-TR,rv
44-cs-TR-s.mp4,A firework is exploding.,explode,pop-balloon-TR,cs
44-cm-TR-s.mp4,A person is exploding an item.,explode,pop-balloon-TR,cm
23-cs-TR-s.mp4,The bottom of an object exploding,explode,drop-ball-TR,cs
23-rvn-TR-s.mp4,The bottom of an object exploding,explode,drop-ball-TR,rv
44-cs-TR-s.mp4,An explosion of an object,explode,pop-balloon-TR,cs
44-cm-TR-s.mp4,An object exploded mid-air.,explode,pop-balloon-TR,cm
16-cs-IN-s.mp4,"It looks like some kind of explosion in the air, like a confetti cannon.",explode,cards-scatter-IN,cs
5-cs-TR-s.mp4,A person exploding an object,explode,ball-hit-waterbottle-TR,cs
7-cs-IN-s.mp4,An atomic bomb explodes.,explode,balloon-deflate-IN,cs
23-cs-TR-s.mp4,An object explodes and falls to the ground.,"explode,fall",drop-ball-TR,cs
23-ho-TR-s.mp4,An object exploded as it fell.,"explode,fall",drop-ball-TR,ho
44-cm-TR-s.mp4,A missile explodes when it hits the ground,"explode,hit",pop-balloon-TR,cm
44-np-TR-s.mp4,An object explodes and reforms,"explode,reform",pop-balloon-TR,np
23-cs-TR-s.mp4,A waterballoon exploding and releasing water.,"explode,release",drop-ball-TR,cs
57-rvn-IN-s.mp4,A fake can of nuts explodes with fake snakes spraying out.,"explode,spray",shaving-cream-spray-IN,rv
21-rvn-TR-s.mp4,An round object is explored.,explore,dip-finger-in-jar-TR,rv
22-cm-IN-s.mp4,A man expresses openness.,express,door-microwave-close-IN,cm
4-cs-IN-s.mp4,A person expressing a surprise emotion,express,ball-drop-IN,cs
54-rvn-TR-s.mp4,A foldout bed is extended,extend,reorient-pole-TR,rv
47-np-TR-s.mp4,Someone extends measuring tape,extend,pull-out-measuring-tape-TR,np
47-cm-TR-s.mp4,An object is extended.,extend,pull-out-measuring-tape-TR,cm
70-cm-TR-s.mp4,The person is extending a device outwards.,extend,turn-fan-TR,cm
47-cm-TR-s.mp4,The person is extending a baton.,extend,pull-out-measuring-tape-TR,cm
47-ho-TR-s.mp4,The person is extending a walking stick.,extend,pull-out-measuring-tape-TR,ho
64-ho-TR-s.mp4,A woman extends a curtain rod.,extend,taughten-string-TR,ho
14-np-TR-s.mp4,The person is extending a long wooden board and then bending it to break it.,"extend,bend,break",break-stick-TR,np
14-np-TR-s.mp4,"A stretchable object is extended, grabbed from opposite sides and bent downward, then stretched again.","extend,grab,bend,stretch",break-stick-TR,np
47-rvn-TR-s.mp4,"Someone extends a measuring tape, then let's go","extend,let",pull-out-measuring-tape-TR,rv
52-ip-IN-s.mp4,A stretchy substance is extended and then it moves quickly in the opposite direction.,"extend,move",racecar-into-box-IN,ip
54-rvn-TR-s.mp4,The person is extending a tubular device which is then placed on a table.,"extend,place",reorient-pole-TR,rv
54-rvn-TR-s.mp4,A person extending an object and placing it on its side,"extend,place",reorient-pole-TR,rv
45-rvn-IN-s.mp4,A spider extends its legs and scurries away.,"extend,scurry",poster-roll-up-IN,rv
54-cm-TR-s.mp4,A person extends a bar and sets it down.,"extend,set",reorient-pole-TR,cm
54-rvn-TR-s.mp4,A person extends an object vertically and then throws the object down.,"extend,throw",reorient-pole-TR,rv
53-ip-TR-s.mp4,An object is extended downward and an upper portion untwisted and released.,"extend,untwist,release",remove-cork-TR,ip
63-np-IN-s.mp4,A person faints sideways.,faint,tape-measurer-bend-half-IN,np
41-cm-IN-s.mp4,A person fainted.,faint,person-bend-over-IN,cm
8-ip-IN-s.mp4,An object is falling over,fall,book-fall-over-IN,ip
8-cm-IN-s.mp4,An object falls over,fall,book-fall-over-IN,cm
7-ho-IN-s.mp4,water falling down a funnel.,fall,balloon-deflate-IN,ho
25-rvn-IN-s.mp4,Confettie falling to the ground.,fall,fizzle-down-IN,rv
41-cm-IN-s.mp4,A tree falls down.,fall,person-bend-over-IN,cm
72-cs-IN-s.mp4,Leaves falling to the ground.,fall,whirly-gig-drop-IN,cs
41-cs-IN-s.mp4,Tree falling on top of a fence.,fall,person-bend-over-IN,cs
63-cm-IN-s.mp4,Tree falling down to the ground.,fall,tape-measurer-bend-half-IN,cm
60-rvn-IN-s.mp4,A tree falls onto an object.,fall,stick-break-IN,rv
66-cs-IN-s.mp4,Box falling down a slot.,fall,tower-fall-IN,cs
72-ho-IN-s.mp4,Liquid falling from a container.,fall,whirly-gig-drop-IN,ho
39-ip-IN-s.mp4,Leaf falling from the air.,fall,paper-drop-IN,ip
23-ho-TR-s.mp4,Elevator falling down the shaft.,fall,drop-ball-TR,ho
8-np-IN-s.mp4,Object falling down and over.,fall,book-fall-over-IN,np
29-rvn-TR-s.mp4,Object falling down an aisle.,fall,hit-bottle-with-ball-TR,rv
4-ip-IN-s.mp4,An object falls from a shelf.,fall,ball-drop-IN,ip
66-ip-IN-s.mp4,A person falling over.,fall,tower-fall-IN,ip
4-np-IN-s.mp4,Person falling onto a trampoline.,fall,ball-drop-IN,np
11-cm-IN-s.mp4,A package falling open.,fall,bowl-break-IN,cm
8-ho-IN-s.mp4,A person falling into a bed.,fall,book-fall-over-IN,ho
63-rvn-IN-s.mp4,A tree falling down.,fall,tape-measurer-bend-half-IN,rv
60-ip-IN-s.mp4,A tree falling over from a hill.,fall,stick-break-IN,ip
60-ho-IN-s.mp4,Tree falling down in the woods.,fall,stick-break-IN,ho
4-cs-IN-s.mp4,Water falling down a waterfall.,fall,ball-drop-IN,cs
41-ip-IN-s.mp4,A wall falling over.,fall,person-bend-over-IN,ip
66-cm-IN-s.mp4,A tree falling over.,fall,tower-fall-IN,cm
34-ho-IN-s.mp4,Leaves falling from a branch.,fall,light-turn-on-IN,ho
25-cm-IN-s.mp4,Rain falling down a house.,fall,fizzle-down-IN,cm
66-rvn-IN-s.mp4,Person falling to the ground.,fall,tower-fall-IN,rv
72-ip-IN-s.mp4,Leaves falling to the ground.,fall,whirly-gig-drop-IN,ip
8-cs-IN-s.mp4,A tree falling down.,fall,book-fall-over-IN,cs
41-ho-IN-s.mp4,Tree falling to the ground.,fall,person-bend-over-IN,ho
54-ho-TR-s.mp4,A tree falling over.,fall,reorient-pole-TR,ho
63-np-IN-s.mp4,A tree falling down.,fall,tape-measurer-bend-half-IN,np
72-np-IN-s.mp4,Rain falling down a tree.,fall,whirly-gig-drop-IN,np
39-ho-IN-s.mp4,A leaf or a piece of paper is falling to the ground.,fall,paper-drop-IN,ho
4-ip-IN-s.mp4,An apple fell off a tree onto the ground.,fall,ball-drop-IN,ip
41-ho-IN-s.mp4,She fell down.,fall,person-bend-over-IN,ho
8-ip-IN-s.mp4,Something fell over by itself.,fall,book-fall-over-IN,ip
60-cm-IN-s.mp4,Someone's hat fell off.,fall,stick-break-IN,cm
60-cs-IN-s.mp4,A TV or picture fell off a wall.,fall,stick-break-IN,cs
63-rvn-IN-s.mp4,An object fell off a high shelf.,fall,tape-measurer-bend-half-IN,rv
4-cs-IN-s.mp4,"Something fell of a cieling, like part of a light or part of a cieling fan or vent.",fall,ball-drop-IN,cs
23-cm-TR-s.mp4,An object fell out of something.,fall,drop-ball-TR,cm
41-ip-IN-s.mp4,Someone fell asleep.,fall,person-bend-over-IN,ip
25-rvn-IN-s.mp4,Snow falls to the ground,fall,fizzle-down-IN,rv
54-cm-TR-s.mp4,Ice cream falls off a cone,fall,reorient-pole-TR,cm
30-ho-TR-s.mp4,Books fall over,fall,knock-over-tower-TR,ho
23-cm-TR-s.mp4,A yo-yo falls from someone's finger,fall,drop-ball-TR,cm
66-cs-IN-s.mp4,Rain falls at an angle from the sky.,fall,tower-fall-IN,cs
63-cs-IN-s.mp4,A tree falls over.,fall,tape-measurer-bend-half-IN,cs
4-rvn-IN-s.mp4,A bag of coins falls to the floor.,fall,ball-drop-IN,rv
49-cm-TR-s.mp4,A paper falls onto a surface,fall,push-toy-in-box-TR,cm
39-rvn-IN-s.mp4,A feather falls to the floor,fall,paper-drop-IN,rv
66-rvn-IN-s.mp4,A four-legged creature falls over,fall,tower-fall-IN,rv
72-ho-IN-s.mp4,Snow falls.,fall,whirly-gig-drop-IN,ho
63-ho-IN-s.mp4,A tree falls over,fall,tape-measurer-bend-half-IN,ho
50-np-TR-s.mp4,A vase falls over.,fall,put-book-on-side-TR,np
4-ip-IN-s.mp4,A bird falls from the sky,fall,ball-drop-IN,ip
66-ip-IN-s.mp4,A book falls over.,fall,tower-fall-IN,ip
42-cm-IN-s.mp4,A piece of paper falls to the ground,fall,picture-shift-IN,cm
8-cm-IN-s.mp4,A book falls over,fall,book-fall-over-IN,cm
39-cm-IN-s.mp4,A feather falls to the ground,fall,paper-drop-IN,cm
63-np-IN-s.mp4,A penguin falls over,fall,tape-measurer-bend-half-IN,np
50-cs-TR-s.mp4,A vase falls over.,fall,put-book-on-side-TR,cs
11-cm-IN-s.mp4,Books fall over on a shelf,fall,bowl-break-IN,cm
72-ip-IN-s.mp4,Rain falls from the sky,fall,whirly-gig-drop-IN,ip
72-rvn-IN-s.mp4,A fidget spinner falls to the ground,fall,whirly-gig-drop-IN,rv
8-rvn-IN-s.mp4,A wall falls over,fall,book-fall-over-IN,rv
8-ip-IN-s.mp4,A book falls over,fall,book-fall-over-IN,ip
72-np-IN-s.mp4,Snow falls,fall,whirly-gig-drop-IN,np
65-cm-TR-s.mp4,An object is falling to the floor.,fall,tear-paper-TR,cm
4-ip-IN-s.mp4,The person says that something fell down.,fall,ball-drop-IN,ip
63-rvn-IN-s.mp4,An object has fallen over.,fall,tape-measurer-bend-half-IN,rv
8-rvn-IN-s.mp4,An object fell down on its side.,fall,book-fall-over-IN,rv
60-rvn-IN-s.mp4,An object fell on its side.,fall,stick-break-IN,rv
63-ip-IN-s.mp4,A part of the object fell down beside the main part of it.,fall,tape-measurer-bend-half-IN,ip
63-ho-IN-s.mp4,An object or part of the object fell down slowly.,fall,tape-measurer-bend-half-IN,ho
63-rvn-IN-s.mp4,an object falling over,fall,tape-measurer-bend-half-IN,rv
60-cm-IN-s.mp4,something falling off the top of an object,fall,stick-break-IN,cm
72-np-IN-s.mp4,an object falling from the sky like rain,fall,whirly-gig-drop-IN,np
39-ho-IN-s.mp4,an object falling down slowly to the ground,fall,paper-drop-IN,ho
63-cm-IN-s.mp4,a tall object falling over,fall,tape-measurer-bend-half-IN,cm
38-ip-IN-s.mp4,an object falling,fall,paper-airplane-land-IN,ip
72-cs-IN-s.mp4,an object falling to the ground slowly,fall,whirly-gig-drop-IN,cs
7-np-IN-s.mp4,an object falling in on itself,fall,balloon-deflate-IN,np
4-cs-IN-s.mp4,an object falling quickly,fall,ball-drop-IN,cs
57-cm-IN-s.mp4,an object falling apart in the breeze,fall,shaving-cream-spray-IN,cm
41-np-IN-s.mp4,an object falling over,fall,person-bend-over-IN,np
60-cm-IN-s.mp4,Something falls off a cliff.,fall,stick-break-IN,cm
39-rvn-IN-s.mp4,A snowflake is falling to the ground.,fall,paper-drop-IN,rv
63-ho-IN-s.mp4,A tree falls over.,fall,tape-measurer-bend-half-IN,ho
4-ip-IN-s.mp4,Something is falling from the sky.,fall,ball-drop-IN,ip
39-cm-IN-s.mp4,A leaf is falling from a tree.,fall,paper-drop-IN,cm
39-np-IN-s.mp4,A leaf is falling from a tree,fall,paper-drop-IN,np
72-ip-IN-s.mp4,A snowflake is falling.,fall,whirly-gig-drop-IN,ip
25-rvn-IN-s.mp4,Snow falls to the ground.,fall,fizzle-down-IN,rv
39-ho-IN-s.mp4,The feather fell to the ground.,fall,paper-drop-IN,ho
27-cs-IN-s.mp4,If fell from above.,fall,hanger-swing-IN,cs
4-ip-IN-s.mp4,OBJECT FALLING,fall,ball-drop-IN,ip
69-ho-IN-s.mp4,Rain falls,fall,toy-skitter-IN,ho
39-ip-IN-s.mp4,A leaf falls to the ground.,fall,paper-drop-IN,ip
8-ip-IN-s.mp4,An object falls over.,fall,book-fall-over-IN,ip
60-cs-IN-s.mp4,An object fell on the floor.,fall,stick-break-IN,cs
63-cm-IN-s.mp4,An object is falling down.,fall,tape-measurer-bend-half-IN,cm
29-cs-TR-s.mp4,Something falls down fast.,fall,hit-bottle-with-ball-TR,cs
72-ip-IN-s.mp4,A leave is falling down from a tree.,fall,whirly-gig-drop-IN,ip
5-ip-TR-s.mp4,An object is falling down.,fall,ball-hit-waterbottle-TR,ip
41-rvn-IN-s.mp4,A person is falling asleep.,fall,person-bend-over-IN,rv
8-ip-IN-s.mp4,An object is falling down.,fall,book-fall-over-IN,ip
8-cm-IN-s.mp4,A person is falling down.,fall,book-fall-over-IN,cm
63-cs-IN-s.mp4,A tree is falling down.,fall,tape-measurer-bend-half-IN,cs
63-ho-IN-s.mp4,A person is falling down.,fall,tape-measurer-bend-half-IN,ho
72-np-IN-s.mp4,Leaves are falling down from a tree.,fall,whirly-gig-drop-IN,np
41-cm-IN-s.mp4,A person is falling asleep.,fall,person-bend-over-IN,cm
4-rvn-IN-s.mp4,An object falls from my hand to the counter then to the floor.,fall,ball-drop-IN,rv
60-ho-IN-s.mp4,A tree is falling down.,fall,stick-break-IN,ho
23-ho-TR-s.mp4,Something falls hard on the ground.,fall,drop-ball-TR,ho
4-ip-IN-s.mp4,Something falls down from the sky.,fall,ball-drop-IN,ip
41-np-IN-s.mp4,A person is falling down.,fall,person-bend-over-IN,np
63-rvn-IN-s.mp4,The object fell over.,fall,tape-measurer-bend-half-IN,rv
72-cs-IN-s.mp4,Rain is falling down.,fall,whirly-gig-drop-IN,cs
60-cm-IN-s.mp4,The object fell off the table.,fall,stick-break-IN,cm
63-cs-IN-s.mp4,The object fell over.,fall,tape-measurer-bend-half-IN,cs
25-cm-IN-s.mp4,The rain was falling down from the cloud.,fall,fizzle-down-IN,cm
72-ip-IN-s.mp4,The leaves were falling from the trees.,fall,whirly-gig-drop-IN,ip
60-np-IN-s.mp4,The glued object fell apart.,fall,stick-break-IN,np
8-cs-IN-s.mp4,The object fell down.,fall,book-fall-over-IN,cs
8-ip-IN-s.mp4,The person fell over.,fall,book-fall-over-IN,ip
8-cm-IN-s.mp4,The object fell down flat.,fall,book-fall-over-IN,cm
11-cm-IN-s.mp4,The object fell apart.,fall,bowl-break-IN,cm
72-np-IN-s.mp4,The rain is falling down.,fall,whirly-gig-drop-IN,np
41-cs-IN-s.mp4,The object fell all the way down to the floor.,fall,person-bend-over-IN,cs
66-ip-IN-s.mp4,It fell flat on it's face.,fall,tower-fall-IN,ip
63-cm-IN-s.mp4,A limp objects falls to the ground.,fall,tape-measurer-bend-half-IN,cm
66-ho-IN-s.mp4,A person's eyeglasses fall off.,fall,tower-fall-IN,ho
23-cm-TR-s.mp4,An object falls straight down.,fall,drop-ball-TR,cm
8-cm-IN-s.mp4,An upright object falls down flat.,fall,book-fall-over-IN,cm
60-cm-IN-s.mp4,An object falls from a high place.,fall,stick-break-IN,cm
30-ho-TR-s.mp4,An arch falls over,fall,knock-over-tower-TR,ho
66-np-IN-s.mp4,A snowboarder falls over,fall,tower-fall-IN,np
38-np-IN-s.mp4,An object falls out of the sky,fall,paper-airplane-land-IN,np
8-rvn-IN-s.mp4,An object falls over sideways,fall,book-fall-over-IN,rv
72-ho-IN-s.mp4,Confetti falls out of a pinata,fall,whirly-gig-drop-IN,ho
58-rvn-TR-s.mp4,A spinning top falling over,fall,spin-bread-TR,rv
66-ip-IN-s.mp4,An object falls over quickly,fall,tower-fall-IN,ip
39-cm-IN-s.mp4,A feather falls from the sky,fall,paper-drop-IN,cm
38-cs-IN-s.mp4,A tree falls over,fall,paper-airplane-land-IN,cs
39-np-IN-s.mp4,A feather falls from the sky,fall,paper-drop-IN,np
72-np-IN-s.mp4,Candy falls from a pinata,fall,whirly-gig-drop-IN,np
60-cm-IN-s.mp4,An object falls off the top of another,fall,stick-break-IN,cm
63-ip-IN-s.mp4,An object falling from the sky,fall,tape-measurer-bend-half-IN,ip
23-ho-TR-s.mp4,An object falls to the ground,fall,drop-ball-TR,ho
41-cm-IN-s.mp4,A door falls down,fall,person-bend-over-IN,cm
66-ho-IN-s.mp4,An object falls apart,fall,tower-fall-IN,ho
63-cm-IN-s.mp4,An object lazily falls out of the sky,fall,tape-measurer-bend-half-IN,cm
7-np-IN-s.mp4,Snow falls from the sky,fall,balloon-deflate-IN,np
23-cm-TR-s.mp4,An object's bottom falls out,fall,drop-ball-TR,cm
66-rvn-IN-s.mp4,An object falls off something sideways,fall,tower-fall-IN,rv
63-rvn-IN-s.mp4,An object falls off something tall,fall,tape-measurer-bend-half-IN,rv
39-np-IN-s.mp4,A seed falls off of a maple tree.,fall,paper-drop-IN,np
72-cs-IN-s.mp4,The person is acting out rain falling from the sky.,fall,whirly-gig-drop-IN,cs
72-ip-IN-s.mp4,A feather is falling to the ground.,fall,whirly-gig-drop-IN,ip
39-cs-IN-s.mp4,A leaf is falling to the ground.,fall,paper-drop-IN,cs
63-cm-IN-s.mp4,The remnants of an aerial firework fall to the ground.,fall,tape-measurer-bend-half-IN,cm
72-rvn-IN-s.mp4,A spiral corkscrew is falling down.,fall,whirly-gig-drop-IN,rv
25-rvn-IN-s.mp4,Snow falls to the ground.,fall,fizzle-down-IN,rv
60-ip-IN-s.mp4,The top of a garage door falls over.,fall,stick-break-IN,ip
66-ho-IN-s.mp4,A pair of binoculars fall down.,fall,tower-fall-IN,ho
60-ho-IN-s.mp4,An item falls over.,fall,stick-break-IN,ho
11-np-IN-s.mp4,A cut watermelon falls open.,fall,bowl-break-IN,np
23-cm-TR-s.mp4,The bottom falls out of a paper bag.,fall,drop-ball-TR,cm
63-cs-IN-s.mp4,A standing item falls over.,fall,tape-measurer-bend-half-IN,cs
72-ip-IN-s.mp4,Snows falls out of the sky.,fall,whirly-gig-drop-IN,ip
63-ho-IN-s.mp4,A standing item falls voer.,fall,tape-measurer-bend-half-IN,ho
4-ho-IN-s.mp4,A rock falls off a hill.,fall,ball-drop-IN,ho
8-cm-IN-s.mp4,A standing items falls over.,fall,book-fall-over-IN,cm
11-cm-IN-s.mp4,A cracked egg falls apart.,fall,bowl-break-IN,cm
25-rvn-IN-s.mp4,Snow is falling.,fall,fizzle-down-IN,rv
30-ho-TR-s.mp4,A tree falls over.,fall,knock-over-tower-TR,ho
72-cs-IN-s.mp4,Snow is falling.,fall,whirly-gig-drop-IN,cs
60-cs-IN-s.mp4,A tree branch falls.,fall,stick-break-IN,cs
8-rvn-IN-s.mp4,A tree falls over.,fall,book-fall-over-IN,rv
72-ip-IN-s.mp4,The person is showing a leaf falling.,fall,whirly-gig-drop-IN,ip
8-cs-IN-s.mp4,A tree falls over.,fall,book-fall-over-IN,cs
63-ho-IN-s.mp4,A tree falls down.,fall,tape-measurer-bend-half-IN,ho
8-ip-IN-s.mp4,A tree falls down.,fall,book-fall-over-IN,ip
8-cm-IN-s.mp4,A tree falls over.,fall,book-fall-over-IN,cm
72-cm-IN-s.mp4,A leaf falls to the ground.,fall,whirly-gig-drop-IN,cm
60-ho-IN-s.mp4,A tree falls over.,fall,stick-break-IN,ho
25-cm-IN-s.mp4,Rain falls from a cloud.,fall,fizzle-down-IN,cm
41-cm-IN-s.mp4,Something is falling to the ground.,fall,person-bend-over-IN,cm
63-rvn-IN-s.mp4,Something is falling down to the ground.,fall,tape-measurer-bend-half-IN,rv
60-ip-IN-s.mp4,Something is falling down.,fall,stick-break-IN,ip
3-ho-IN-s.mp4,A pole is falling on the ground.,fall,ball-bounce-IN,ho
41-np-IN-s.mp4,A tree is falling down.,fall,person-bend-over-IN,np
60-ho-IN-s.mp4,A tree falls to the ground.,fall,stick-break-IN,ho
38-ip-IN-s.mp4,Something falls onto the ground.,fall,paper-airplane-land-IN,ip
72-cs-IN-s.mp4,Something is falling to the ground.,fall,whirly-gig-drop-IN,cs
41-cs-IN-s.mp4,A tree is falling down.,fall,person-bend-over-IN,cs
60-cs-IN-s.mp4,Something is falling to the ground.,fall,stick-break-IN,cs
63-cm-IN-s.mp4,Something is falling from the air.,fall,tape-measurer-bend-half-IN,cm
60-cm-IN-s.mp4,Something is falling to the ground.,fall,stick-break-IN,cm
8-rvn-IN-s.mp4,A tree is falling down to the ground.,fall,book-fall-over-IN,rv
60-rvn-IN-s.mp4,A tree is falling to the ground.,fall,stick-break-IN,rv
23-cm-TR-s.mp4,Something is falling from the ceiling.,fall,drop-ball-TR,cm
63-cs-IN-s.mp4,A tree is falling to the ground.,fall,tape-measurer-bend-half-IN,cs
50-cm-TR-s.mp4,Something is falling to the ground.,fall,put-book-on-side-TR,cm
66-np-IN-s.mp4,An item falls off of its stand.,fall,tower-fall-IN,np
39-rvn-IN-s.mp4,A leaf is falling to the ground.,fall,paper-drop-IN,rv
66-rvn-IN-s.mp4,Someone has fallen down.,fall,tower-fall-IN,rv
72-ip-IN-s.mp4,Something is falling from the sky.,fall,whirly-gig-drop-IN,ip
8-cs-IN-s.mp4,A tree is falling to the ground.,fall,book-fall-over-IN,cs
39-ip-IN-s.mp4,Something is falling from the air.,fall,paper-drop-IN,ip
5-ip-TR-s.mp4,Something is falling to the ground.,fall,ball-hit-waterbottle-TR,ip
